Date,Open,High,Low,Close,Adj Close,Volume
2009-04-01,84.0,84.37999725341797,80.0199966430664,83.62999725341797,75.0418930053711,26359915
2009-04-02,84.2300033569336,89.80000305175781,84.2300033569336,87.91999816894531,78.89134216308594,20519345
2009-04-06,91.0,92.80000305175781,85.23999786376953,87.05000305175781,78.11068725585938,27773380
2009-04-08,86.0,89.94000244140625,80.27999877929688,88.70999908447266,79.60022735595703,29217355
2009-04-09,92.0,93.63999938964844,87.0,89.12000274658203,79.9681167602539,39840680
2009-04-13,90.05000305175781,94.0999984741211,90.05000305175781,92.37000274658203,82.88438415527344,24256575
2009-04-15,91.0,103.0,87.20999908447266,100.83999633789062,90.48458099365234,33801615
2009-04-16,102.41999816894531,103.16999816894531,92.2300033569336,94.41999816894531,84.72386169433594,34495165
2009-04-17,94.4000015258789,102.4000015258789,94.4000015258789,100.6500015258789,90.31407928466797,28751055
2009-04-20,103.0,105.9800033569336,99.68000030517578,101.97000122070312,91.49853515625,31980195
2009-04-21,100.0,100.0,95.4800033569336,98.79000091552734,88.64508819580078,47872470
2009-04-22,99.80000305175781,101.9800033569336,93.30999755859375,94.43000030517578,84.7328109741211,33008015
2009-04-23,95.36000061035156,101.98999786376953,92.56999969482422,100.41000366210938,90.0987319946289,32260005
2009-04-24,101.0999984741211,107.18000030517578,100.5999984741211,105.91999816894531,95.04288482666016,34622540
2009-04-27,104.0,112.5999984741211,102.66999816894531,111.5,100.04988098144531,33410170
2009-04-28,110.4000015258789,114.0,105.0,106.13999938964844,95.24030303955078,32536260
2009-04-29,107.19999694824219,112.76000213623047,106.95999908447266,111.45999908447266,100.01398468017578,24840940
2009-04-30,111.45999908447266,111.45999908447266,111.45999908447266,111.45999908447266,100.01398468017578,0
2009-05-04,115.0,122.4000015258789,114.41999816894531,121.87000274658203,109.35497283935547,23971715
2009-05-05,124.0,128.58999633789062,120.19999694824219,125.47000122070312,112.58527374267578,32932980
2009-05-06,127.0,127.0,118.66000366210938,121.05000305175781,108.61917114257812,26688150
2009-05-07,122.5,125.76000213623047,122.0,124.94999694824219,112.11866760253906,13826565
2009-05-08,124.5999984741211,125.38999938964844,119.05999755859375,121.44999694824219,108.97808837890625,13939875
2009-05-11,122.62000274658203,126.4800033569336,120.56999969482422,124.06999969482422,111.32904052734375,24579045
2009-05-12,126.08000183105469,135.97999572753906,123.02999877929688,133.8000030517578,120.05984497070312,29413830
2009-05-13,131.8000030517578,138.39999389648438,131.8000030517578,134.33999633789062,120.54438781738281,30724895
2009-05-14,131.8000030517578,131.8000030517578,124.69999694824219,127.51000213623047,116.1448974609375,32466810
2009-05-15,136.0,136.0,128.94000244140625,131.9199981689453,120.16181945800781,21272620
2009-05-18,146.0,163.60000610351562,145.1199951171875,155.67999267578125,141.80404663085938,344055
2009-05-19,161.60000610351562,163.60000610351562,150.1999969482422,152.9600067138672,139.3264923095703,33476630
2009-05-20,135.3300018310547,158.4499969482422,135.3300018310547,145.7100067138672,132.7227020263672,20969380
2009-05-21,146.8000030517578,151.5,144.02000427246094,147.24000549316406,134.11634826660156,21361885
2009-05-22,147.60000610351562,153.60000610351562,144.25999450683594,152.57000732421875,138.97129821777344,17808785
2009-05-25,153.1999969482422,155.77999877929688,150.72000122070312,154.8000030517578,141.00250244140625,10168035
2009-05-26,153.0500030517578,155.60000610351562,147.9600067138672,148.9499969482422,135.67393493652344,10305420
2009-05-27,150.3800048828125,160.27999877929688,150.3800048828125,159.5500030517578,145.3291473388672,13082480
2009-05-28,159.8000030517578,162.0,154.27000427246094,156.41000366210938,142.46902465820312,23055335
2009-05-29,158.0,162.39999389648438,154.24000549316406,155.7899932861328,141.90426635742188,17248740
2009-06-01,158.1999969482422,162.0,146.0,148.35000610351562,135.12741088867188,24724190
2009-06-02,153.9499969482422,154.8000030517578,140.47999572753906,143.97999572753906,131.14691162109375,31624890
2009-06-03,146.0399932861328,148.1999969482422,142.0,143.39999389648438,130.6186065673828,19962660
2009-06-04,144.0,148.0,139.60000610351562,146.97000122070312,133.8704071044922,24609075
2009-06-05,150.94000244140625,150.94000244140625,146.0,147.6999969482422,134.53533935546875,19200860
2009-06-08,148.0,148.8000030517578,138.1999969482422,139.63999938964844,127.1937255859375,11250630
2009-06-09,140.0,146.77000427246094,132.42999267578125,145.2100067138672,132.2672882080078,14054955
2009-06-10,147.1999969482422,151.5399932861328,146.1999969482422,150.5,137.0857696533203,17477915
2009-06-11,153.0,153.0,143.60000610351562,145.32000732421875,132.36749267578125,12514795
2009-06-12,147.0,148.99000549316406,139.6199951171875,140.75,128.20481872558594,16276170
2009-06-15,139.0,147.32000732421875,137.60000610351562,143.67999267578125,130.8736572265625,18093935
2009-06-16,140.1999969482422,153.0,139.8000030517578,151.92999267578125,138.38833618164062,16782095
2009-06-17,153.0,154.55999755859375,142.61000061035156,144.32000732421875,131.4566192626953,15788970
2009-06-18,145.39999389648438,150.1999969482422,139.8000030517578,146.60000610351562,133.53338623046875,19976485
2009-06-19,148.60000610351562,152.60000610351562,144.4199981689453,151.22999572753906,137.75070190429688,13313595
2009-06-22,152.00999450683594,156.39999389648438,151.0,153.16000366210938,139.5087127685547,16808720
2009-06-23,149.97999572753906,150.9600067138672,144.67999267578125,149.8699951171875,136.51193237304688,12273510
2009-06-24,151.0,154.5800018310547,147.6699981689453,153.77000427246094,140.0643310546875,10367460
2009-06-25,156.0,158.1999969482422,153.4600067138672,155.7100067138672,141.8314208984375,15752820
2009-06-26,156.97999572753906,164.39999389648438,156.0,163.61000061035156,149.02725219726562,15000375
2009-06-29,164.0,180.0,163.63999938964844,173.50999450683594,158.0448455810547,32608910
2009-06-30,174.39999389648438,177.60000610351562,164.80999755859375,166.4499969482422,151.61412048339844,25420550
2009-07-01,167.60000610351562,175.97999572753906,166.02999877929688,173.8800048828125,158.3819122314453,21537575
2009-07-02,175.0,176.5800018310547,167.32000732421875,170.74000549316406,155.52174377441406,14245515
2009-07-03,169.4199981689453,175.1999969482422,167.47999572753906,174.6699981689453,159.10150146484375,13096050
2009-07-06,176.02000427246094,177.0,156.32000732421875,158.8800048828125,144.7188262939453,15059295
2009-07-07,159.60000610351562,165.1999969482422,159.0,163.35000610351562,148.79042053222656,18469900
2009-07-08,160.24000549316406,163.1999969482422,154.30999755859375,157.3000030517578,143.27969360351562,18125845
2009-07-09,155.27000427246094,159.39999389648438,149.02000427246094,152.99000549316406,139.35385131835938,18816840
